id,cost_ap,turn_limit,hp_additional,atk_additional,def_additional,cri_additional,hit_additional,spd_additional,background,bgm,item1,item1_ratio,item1_min,item1_max,item2,item2_ratio,item2_min,item2_max,item3,item3_ratio,item3_min,item3_max,item4,item4_ratio,item4_min,item4_max,item5,item5_ratio,item5_min,item5_max,item6,item6_ratio,item6_min,item6_max,item7,item7_ratio,item7_min,item7_max,item8,item8_ratio,item8_min,item8_max,item9,item9_ratio,item9_min,item9_max,item10,item10_ratio,item10_min,item10_max,min_drop,max_drop
230,5,150,765,522,540,0,1044,726,chapter_05_03,bgm_muspelheim_03,302012,1,1,1,302014,1,1,1,302015,1,1,1,302017,1,1,1,303002,0.216,1,1,303102,0.216,1,1,306045,0.04,1,1,306048,0.012,1,1,,,,,,,,,3,4
231,5,150,765,522,540,0,1048,729,chapter_05_01,bgm_muspelheim_01,303202,0.216,1,1,303302,0.216,1,1,303402,0.216,1,1,306055,0.3,1,2,306045,0.04,1,1,306047,0.012,1,1,,,,,,,,,,,,,,,,,1,2
232,5,150,765,522,540,0,1052,731,chapter_05_01,bgm_muspelheim_01,303002,0.216,1,1,303202,0.216,1,1,303302,0.216,1,1,306054,0.3,1,2,306045,0.04,1,1,306047,0.012,1,1,,,,,,,,,,,,,,,,,1,2
233,5,150,765,522,540,0,978,734,chapter_05_02,bgm_muspelheim_02,303102,0.216,1,1,303202,0.216,1,1,303302,0.216,1,1,306015,0.3,1,2,306045,0.04,1,1,306048,0.012,1,1,,,,,,,,,,,,,,,,,1,2
234,5,150,765,522,540,0,999,737,chapter_05_01,bgm_muspelheim_01,303202,0.216,1,1,303302,0.216,1,1,303402,0.216,1,1,306053,0.3,1,2,306045,0.04,1,1,306047,0.012,1,1,,,,,,,,,,,,,,,,,1,2
235,5,150,765,522,540,0,1048,739,chapter_05_01,bgm_muspelheim_01,303202,0.216,1,1,303302,0.216,1,1,303402,0.216,1,1,306054,0.3,1,2,306045,0.04,1,1,306047,0.012,1,1,,,,,,,,,,,,,,,,,1,2
236,5,150,765,522,540,0,1151,742,chapter_05_02,bgm_muspelheim_02,303002,0.216,1,1,303102,0.216,1,1,303402,0.216,1,1,306017,0.3,1,2,306045,0.04,1,1,306048,0.012,1,1,,,,,,,,,,,,,,,,,1,2
237,5,150,765,522,540,0,1071,745,chapter_05_01,bgm_muspelheim_01,303102,0.216,1,1,303202,0.216,1,1,303302,0.216,1,1,306054,0.3,1,2,306045,0.04,1,1,306047,0.012,1,1,,,,,,,,,,,,,,,,,1,2
238,5,150,765,522,540,0,1093,747,chapter_05_02,bgm_muspelheim_02,303203,0.216,1,1,303302,0.216,1,1,303402,0.216,1,1,306007,0.3,1,2,306045,0.04,1,1,306049,0.012,1,1,,,,,,,,,,,,,,,,,1,2
239,5,150,765,522,540,0,1018,750,chapter_05_01,bgm_muspelheim_01,303002,0.216,1,1,303102,0.216,1,1,303402,0.216,1,1,306008,0.3,1,2,306045,0.04,1,1,306049,0.012,1,1,,,,,,,,,,,,,,,,,1,2
240,5,150,770,549,549,0,1149,753,chapter_05_03,bgm_muspelheim_03,302016,1,1,1,302002,1,1,1,302017,1,1,1,302018,1,1,1,303002,0.215,1,1,303302,0.215,1,1,306045,0.042,1,1,306049,0.013,1,1,,,,,,,,,3,4
241,5,150,805,594,567,0,1212,792,chapter_05_01,bgm_muspelheim_01,303102,0.215,1,1,303302,0.215,1,1,303402,0.215,1,1,306017,0.3,1,2,306045,0.042,1,1,306048,0.013,1,1,,,,,,,,,,,,,,,,,1,2
242,5,150,836,638,584,0,1152,794,chapter_05_01,bgm_muspelheim_01,303102,0.215,1,1,303203,0.215,1,1,303402,0.215,1,1,306053,0.3,1,2,306045,0.042,1,1,306047,0.013,1,1,,,,,,,,,,,,,,,,,1,2
243,5,150,866,682,601,0,1212,796,chapter_05_02,bgm_muspelheim_02,303002,0.215,1,1,303302,0.215,1,1,303402,0.215,1,1,306017,0.3,1,2,306045,0.042,1,1,306048,0.013,1,1,,,,,,,,,,,,,,,,,1,2
244,5,150,897,726,618,0,1177,798,chapter_05_01,bgm_muspelheim_01,303002,0.215,1,1,303102,0.215,1,1,303402,0.215,1,1,306055,0.3,1,2,306045,0.042,1,1,306047,0.013,1,1,,,,,,,,,,,,,,,,,1,2
245,5,150,927,770,635,0,1177,800,chapter_05_01,bgm_muspelheim_01,303002,0.215,1,1,303102,0.215,1,1,303203,0.215,1,1,306007,0.3,1,2,306045,0.042,1,1,306049,0.013,1,1,,,,,,,,,,,,,,,,,1,2
246,5,150,958,814,652,0,1129,801,chapter_05_02,bgm_muspelheim_02,303303,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
247,5,150,989,858,669,0,1164,803,chapter_05_01,bgm_muspelheim_01,303002,0.215,1,1,303102,0.215,1,1,303303,0.215,1,1,306029,0.3,1,2,306045,0.042,1,1,306046,0.013,1,1,,,,,,,,,,,,,,,,,1,2
248,5,150,1019,902,686,0,1212,805,chapter_05_02,bgm_muspelheim_02,303002,0.215,1,1,303102,0.215,1,1,303303,0.215,1,1,306031,0.3,1,2,306045,0.042,1,1,306046,0.013,1,1,,,,,,,,,,,,,,,,,1,2
249,5,150,1050,946,703,0,1177,807,chapter_05_01,bgm_muspelheim_01,303002,0.215,1,1,303203,0.215,1,1,303303,0.215,1,1,306030,0.3,1,2,306045,0.042,1,1,306046,0.013,1,1,,,,,,,,,,,,,,,,,1,2
250,5,150,1080,990,720,0,1260,809,chapter_05_03,bgm_muspelheim_03,302012,1,1,1,302014,1,1,1,302015,1,1,1,302017,1,1,1,302018,1,1,1,303002,0.214,1,1,306045,0.044,1,1,306046,0.014,1,1,,,,,,,,,3,4
251,5,150,446,559,381,0,1248,1248,chapter_06_01,bgm_jotunheim_01,303202,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3
252,5,150,453,527,383,0,1265,1265,chapter_06_01,bgm_jotunheim_01,303003,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
253,5,150,456,527,384,0,1283,1283,chapter_06_02,bgm_jotunheim_02,303003,0.43,1,2,306055,0.5,3,3,306045,0.05,1,1,306046,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
254,5,150,459,527,385,0,1300,1300,chapter_06_01,bgm_jotunheim_01,303303,0.43,1,2,306030,0.5,3,3,306045,0.05,1,1,306046,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
255,5,150,462,527,386,0,1318,1318,chapter_06_01,bgm_jotunheim_01,303403,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
256,5,150,466,527,387,0,1336,1336,chapter_06_02,bgm_jotunheim_02,303403,0.43,1,2,306029,0.5,3,3,306045,0.06,1,2,306046,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
257,5,150,469,527,387,0,1377,1377,chapter_06_01,bgm_jotunheim_01,303203,0.43,1,2,306030,0.5,3,3,306045,0.06,1,2,306046,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
258,5,150,472,527,388,0,1370,1370,chapter_06_02,bgm_jotunheim_02,303203,0.43,1,2,306029,0.5,3,3,306045,0.06,1,2,306046,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
259,5,150,476,527,389,0,1380,1380,chapter_06_01,bgm_jotunheim_01,303103,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
260,5,150,478,527,389,0,1397,1397,chapter_06_03,bgm_jotunheim_03,302019,1,1,1,302020,1,1,1,302021,1,1,1,303103,0.43,1,2,306031,0.5,3,3,306045,0.06,1,2,306046,0.03,1,1,,,,,,,,,,,,,4,6
261,5,150,1090,530,400,0,1415,1415,chapter_06_01,bgm_jotunheim_01,303303,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
262,5,150,1103,532,405,0,1432,1432,chapter_06_01,bgm_jotunheim_01,303303,0.43,1,2,306008,0.5,3,3,306045,0.05,1,1,306049,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
263,5,150,1150,535,408,0,1450,1450,chapter_06_02,bgm_jotunheim_02,303003,0.43,1,2,306031,0.5,3,3,306045,0.05,1,1,306049,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
264,5,150,1166,537,413,0,1467,1467,chapter_06_01,bgm_jotunheim_01,303003,0.43,1,2,306008,0.5,3,3,306045,0.05,1,1,306049,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
265,5,150,1094,540,416,0,1566,1566,chapter_06_01,bgm_jotunheim_01,303403,0.43,1,2,306006,0.5,3,3,306045,0.05,1,1,306049,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
266,5,150,1107,542,421,0,1584,1584,chapter_06_02,bgm_jotunheim_02,303403,0.43,1,2,306007,0.5,3,3,306045,0.05,1,1,306049,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
267,5,150,1120,544,424,0,1521,1521,chapter_06_01,bgm_jotunheim_01,303203,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
268,5,150,1134,547,429,0,1538,1538,chapter_06_02,bgm_jotunheim_02,303203,0.43,1,2,306006,0.5,3,3,306045,0.06,1,1,306049,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
269,5,150,1146,549,432,0,1556,1556,chapter_06_01,bgm_jotunheim_01,303103,0.43,1,2,306007,0.5,3,3,306045,0.06,1,1,306049,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
270,5,150,495,551,437,0,1573,1573,chapter_06_03,bgm_jotunheim_03,302016,1,1,1,302002,1,1,1,302017,1,1,1,303103,0.43,1,2,306015,0.5,3,3,306045,0.06,1,1,306049,0.03,1,1,,,,,,,,,,,,,4,6
271,5,150,624,626,492,0,1590,1590,chapter_06_01,bgm_jotunheim_01,303303,0.43,1,2,306016,0.5,3,3,306045,0.05,1,1,306048,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
272,5,150,753,701,545,0,1608,1608,chapter_06_01,bgm_jotunheim_01,303303,0.43,1,2,306015,0.5,3,3,306045,0.05,1,1,306048,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
273,5,150,882,775,599,0,1625,1625,chapter_06_02,bgm_jotunheim_02,303403,0.43,1,2,306016,0.5,3,3,306045,0.05,1,1,306048,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
274,5,150,1010,850,652,0,1643,1643,chapter_06_01,bgm_jotunheim_01,303403,0.43,1,2,306017,0.5,3,3,306045,0.05,1,1,306048,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
275,5,150,1139,924,705,0,1661,1661,chapter_06_01,bgm_jotunheim_01,303003,0.43,1,2,306016,0.5,3,3,306045,0.05,1,1,306048,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
276,5,150,1268,999,759,0,1677,1677,chapter_06_02,bgm_jotunheim_02,303003,0.43,1,2,306017,0.5,3,3,306045,0.05,1,1,306048,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
277,5,150,1396,1073,812,0,1695,1695,chapter_06_01,bgm_jotunheim_01,303203,0.43,1,2,306015,0.5,3,3,306045,0.05,1,1,306048,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
278,5,150,1525,1148,866,0,1713,1713,chapter_06_02,bgm_jotunheim_02,303203,0.43,1,2,306054,0.5,3,3,306045,0.05,1,1,306048,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
279,5,150,1654,1223,919,0,1730,1730,chapter_06_01,bgm_jotunheim_01,303103,0.43,1,2,306015,0.5,3,3,306045,0.05,1,1,306048,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
280,5,150,1782,1296,972,0,1748,1748,chapter_06_03,bgm_jotunheim_03,302019,1,1,1,302020,1,1,1,302021,1,1,1,302022,1,1,1,303103,0.43,1,2,306055,0.5,3,3,306045,0.05,1,1,306048,0.03,1,1,,,,,,,,,5,7
281,5,150,1799,1305,981,0,1765,1765,chapter_06_01,bgm_jotunheim_01,303303,0.43,1,2,306054,0.5,3,3,306045,0.05,1,1,306047,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
282,5,150,1815,1314,989,0,1782,1782,chapter_06_01,bgm_jotunheim_01,303303,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3
283,5,150,1831,1323,997,0,1800,1800,chapter_06_02,bgm_jotunheim_02,303403,0.43,1,2,306055,0.5,3,3,306045,0.05,1,1,306047,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
284,5,150,1847,1332,1005,0,1818,1818,chapter_06_01,bgm_jotunheim_01,303403,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3
285,5,150,1863,1341,1013,0,1836,1836,chapter_06_01,bgm_jotunheim_01,303103,0.43,1,2,306053,0.5,3,3,306045,0.05,1,1,306047,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
286,5,150,1880,1350,1021,0,1854,1854,chapter_06_02,bgm_jotunheim_02,303103,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3
287,5,150,1896,1359,1029,0,1871,1871,chapter_06_01,bgm_jotunheim_01,303203,0.43,1,2,306055,0.5,3,3,306045,0.05,1,1,306047,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
288,5,150,1912,1368,1037,0,1888,1888,chapter_06_02,bgm_jotunheim_02,303203,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3
289,5,150,1928,1377,1045,0,1906,1906,chapter_06_01,bgm_jotunheim_01,303003,0.43,1,2,306054,0.5,3,3,306045,0.05,1,1,306047,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
290,5,150,1944,1386,1053,0,1923,1923,chapter_06_03,bgm_jotunheim_03,302016,1,1,1,302002,1,1,1,302017,1,1,1,302018,1,1,1,303003,1,3,3,,,,,,,,,,,,,,,,,,,,,6,7
291,5,150,1965,1402,1058,0,1941,1941,chapter_06_01,bgm_jotunheim_01,303303,0.43,1,2,306054,0.5,3,3,306045,0.05,1,1,306046,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
292,5,150,1985,1417,1062,0,1958,1958,chapter_06_01,bgm_jotunheim_01,303303,0.43,1,2,306053,0.5,3,3,306045,0.05,1,1,306046,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
293,5,150,2006,1432,1066,0,1976,1976,chapter_06_02,bgm_jotunheim_02,303103,0.43,1,2,306054,0.5,3,3,306045,0.05,1,1,306049,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
294,5,150,2025,1448,1070,0,1993,1993,chapter_06_01,bgm_jotunheim_01,303103,0.43,1,2,306053,0.5,3,3,306045,0.05,1,1,306048,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
295,5,150,2046,1463,1074,0,2010,2010,chapter_06_01,bgm_jotunheim_01,303203,0.43,1,2,306054,0.5,3,3,306045,0.05,1,1,306047,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
296,5,150,2066,1478,1078,0,2028,2028,chapter_06_02,bgm_jotunheim_02,303203,0.43,1,2,306055,0.5,3,3,306045,0.05,1,1,306046,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
297,5,150,2087,1494,1082,0,2046,2046,chapter_06_01,bgm_jotunheim_01,303403,0.43,1,2,306053,0.5,3,3,306045,0.05,1,1,306049,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
298,5,150,2106,1509,1086,0,1901,1901,chapter_06_02,bgm_jotunheim_02,303403,0.43,1,2,306054,0.5,3,3,306045,0.05,1,1,306048,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
299,5,150,2127,1524,1090,0,2028,2028,chapter_06_01,bgm_jotunheim_01,303003,0.43,1,2,306055,0.5,3,3,306045,0.05,1,1,306047,0.03,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,3
300,5,150,2147,1539,1094,0,2046,2046,chapter_06_03,bgm_jotunheim_03,302019,1,1,1,302020,1,1,1,302021,1,1,1,302022,1,1,1,302013,1,1,1,306046,0.05,1,1,306049,0.05,1,1,306048,0.05,1,1,,,,,,,,,6,8
301,5,150,1101,875,129,0,2008,1800,chapter_07_01,bgm_niflheim_01,303004,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4
302,5,150,1121,894,134,0,2073,1814,chapter_07_01,bgm_niflheim_01,303004,0.4,1,1,306075,0.45,2,3,306070,0.1,1,1,306071,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
303,5,150,1131,904,136,0,2138,1828,chapter_07_02,bgm_niflheim_02,303004,0.4,1,1,306075,0.45,2,3,306070,0.1,1,1,306071,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
304,5,150,1140,914,137,0,2203,1841,chapter_07_01,bgm_niflheim_01,303004,0.4,1,1,306075,0.45,2,3,306070,0.1,1,1,306074,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
305,5,150,1151,924,140,0,2268,1856,chapter_07_01,bgm_niflheim_01,303004,0.4,1,1,306075,0.45,2,3,306070,0.1,1,1,306074,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
306,5,150,1160,933,142,0,2462,1870,chapter_07_02,bgm_niflheim_02,303204,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4
307,5,150,1170,943,144,0,2656,1904,chapter_07_01,bgm_niflheim_01,303204,0.4,1,1,306076,0.45,2,3,306070,0.1,1,1,306071,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
308,5,150,1180,952,145,0,2851,1898,chapter_07_02,bgm_niflheim_02,303204,0.4,1,1,306076,0.45,2,3,306070,0.1,1,1,306071,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
309,5,150,1189,963,148,0,3045,1905,chapter_07_01,bgm_niflheim_01,303204,0.4,1,1,306076,0.45,2,3,306070,0.1,1,1,306074,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
310,5,150,1199,972,149,0,3240,1919,chapter_07_03,bgm_niflheim_03,302016,1,1,1,302002,1,1,1,302017,1,1,1,302018,1,1,1,303204,0.4,1,1,306076,0.45,2,3,306070,0.1,1,1,306074,0.05,1,1,,,,,,,,,6,7
311,5,150,1201,982,143,0,3434,1868,chapter_07_01,bgm_niflheim_01,303104,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4
312,5,150,1203,992,143,0,3628,1882,chapter_07_01,bgm_niflheim_01,303104,0.4,1,1,306077,0.45,2,3,306070,0.1,1,1,306071,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
313,5,150,1205,1001,143,0,3823,1896,chapter_07_02,bgm_niflheim_02,303104,0.4,1,1,306077,0.45,2,3,306070,0.1,1,1,306071,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
314,5,150,1207,1011,143,0,4017,1911,chapter_07_01,bgm_niflheim_01,303104,0.4,1,1,306077,0.45,2,3,306070,0.1,1,1,306074,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
315,5,150,1209,1021,143,0,4212,2073,chapter_07_01,bgm_niflheim_01,303104,0.4,1,1,306077,0.45,2,3,306070,0.1,1,1,306074,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
316,5,150,1211,1030,143,0,4406,2088,chapter_07_02,bgm_niflheim_02,303304,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4
317,5,150,1212,1040,143,0,4600,2037,chapter_07_01,bgm_niflheim_01,303304,0.4,1,1,306078,0.45,2,3,306070,0.1,1,1,306071,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
318,5,150,1215,1050,143,0,4795,2052,chapter_07_02,bgm_niflheim_02,303304,0.4,1,1,306078,0.45,2,3,306070,0.1,1,1,306071,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
319,5,150,1216,1060,143,0,4989,2066,chapter_07_01,bgm_niflheim_01,303304,0.4,1,1,306078,0.45,2,3,306070,0.1,1,1,306074,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
320,5,150,1218,1069,143,0,5184,2048,chapter_07_03,bgm_niflheim_03,302023,1,1,1,302024,1,1,1,302025,1,1,1,302026,1,1,1,303304,0.4,1,1,306078,0.45,2,3,306070,0.1,1,1,306074,0.05,1,1,,,,,,,,,6,7
321,5,150,1327,1170,324,0,5378,2093,chapter_07_01,bgm_niflheim_01,303404,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4
322,5,150,1435,1270,504,0,5572,2108,chapter_07_01,bgm_niflheim_01,303404,0.4,1,1,306079,0.45,2,3,306070,0.1,1,1,306071,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
323,5,150,1543,1371,684,0,5767,2121,chapter_07_02,bgm_niflheim_02,303404,0.4,1,1,306079,0.45,2,3,306070,0.1,1,1,306071,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
324,5,150,1652,1471,864,0,5961,2136,chapter_07_01,bgm_niflheim_01,303404,0.4,1,1,306079,0.45,2,3,306070,0.1,1,1,306074,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
325,5,150,1760,1572,1044,0,6156,2182,chapter_07_01,bgm_niflheim_01,303404,0.4,1,1,306079,0.45,2,3,306070,0.1,1,1,306074,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3
326,5,150,1868,1672,1224,0,6480,2196,chapter_07_02,bgm_niflheim_02,303004,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6
327,5,150,1976,1772,1404,0,6804,2210,chapter_07_01,bgm_niflheim_01,303204,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6
328,5,150,2084,1872,1584,0,7128,2224,chapter_07_02,bgm_niflheim_02,303004,0.4,1,1,306080,0.45,3,4,306070,0.1,1,1,306073,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4
329,5,150,2192,1973,1764,0,7452,2238,chapter_07_01,bgm_niflheim_01,303204,0.4,1,1,306081,0.45,3,4,306070,0.1,1,1,306072,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4
330,5,150,2300,2073,1944,0,7776,2284,chapter_07_03,bgm_niflheim_03,302016,1,1,1,302002,1,1,1,302017,1,1,1,302018,1,1,1,303004,0.4,1,1,306080,0.45,3,4,306070,0.1,1,1,306072,0.05,1,1,,,,,,,,,7,8
331,5,150,2300,2041,1957,0,7840,2298,chapter_07_01,bgm_niflheim_01,303204,0.4,1,1,306081,0.45,3,4,306070,0.1,1,1,306073,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4
332,5,150,2300,2041,1970,0,7905,2312,chapter_07_01,bgm_niflheim_01,303004,0.4,1,1,306080,0.45,3,4,306070,0.1,1,1,306073,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4
333,5,150,2300,2041,1983,0,7970,2326,chapter_07_02,bgm_niflheim_02,303204,0.4,1,1,306081,0.45,3,4,306070,0.1,1,1,306072,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4
334,5,150,2300,2041,1996,0,8035,2340,chapter_07_01,bgm_niflheim_01,303104,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6
335,5,150,2300,2041,2008,0,8100,2387,chapter_07_01,bgm_niflheim_01,303304,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6
336,5,150,2300,2041,2022,0,7776,2401,chapter_07_02,bgm_niflheim_02,303104,0.4,1,1,306082,0.45,3,4,306070,0.1,1,1,306073,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4
337,5,150,2300,2041,2035,0,7452,2415,chapter_07_01,bgm_niflheim_01,303304,0.4,1,1,306083,0.45,3,4,306070,0.1,1,1,306072,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4
338,5,150,2300,2041,2048,0,7128,2429,chapter_07_02,bgm_niflheim_02,303104,0.4,1,1,306082,0.45,3,4,306070,0.1,1,1,306072,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4
339,5,150,2300,2041,2060,0,6804,2443,chapter_07_01,bgm_niflheim_01,303304,0.4,1,1,306083,0.45,3,4,306070,0.1,1,1,306073,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4
340,5,150,2300,2041,2073,0,6480,2489,chapter_07_03,bgm_niflheim_03,302023,1,1,1,302024,1,1,1,302025,1,1,1,302026,1,1,1,302027,1,1,1,303104,0.4,1,1,306070,0.1,1,1,306073,0.05,1,1,,,,,,,,,5,6
341,5,150,2345,1529,2093,0,6544,2504,chapter_07_01,bgm_niflheim_01,303304,0.4,1,1,306083,0.45,3,4,306070,0.1,1,1,306072,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4
342,5,150,2389,1665,2112,0,6933,2517,chapter_07_01,bgm_niflheim_01,303404,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6
343,5,150,2433,1801,2132,0,7322,2532,chapter_07_02,bgm_niflheim_02,303404,0.4,1,1,306084,0.45,3,4,306070,0.1,1,1,306073,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4
344,5,150,2476,1937,2152,0,7711,2546,chapter_07_01,bgm_niflheim_01,303404,0.4,1,1,306084,0.45,3,4,306070,0.1,1,1,306072,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4
345,5,150,2520,2073,2171,0,8100,2592,chapter_07_01,bgm_niflheim_01,303404,0.4,1,1,306084,0.45,3,4,306070,0.1,1,1,306072,0.05,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,4
346,5,150,2565,2210,2190,0,8748,2851,chapter_07_02,bgm_niflheim_02,303004,0.4,2,3,306070,0.2,1,1,306071,0.1,1,1,306074,0.1,1,1,306073,0.1,1,1,306072,0.1,1,1,306072,0.1,1,1,,,,,,,,,,,,,2,3
347,5,150,2609,2346,2210,0,9396,3110,chapter_07_01,bgm_niflheim_01,303104,0.4,2,3,306070,0.2,1,1,306071,0.1,1,1,306074,0.1,1,1,306073,0.1,1,1,306072,0.1,1,1,306072,0.1,1,1,,,,,,,,,,,,,2,3
348,5,150,2653,2482,2229,0,10044,3369,chapter_07_02,bgm_niflheim_02,303204,0.4,2,3,306070,0.2,1,1,306071,0.1,1,1,306074,0.1,1,1,306073,0.1,1,1,306072,0.1,1,1,306072,0.1,1,1,,,,,,,,,,,,,2,3
349,5,150,2697,2618,2248,0,10368,3628,chapter_07_01,bgm_niflheim_01,303304,0.4,2,3,306070,0.2,1,1,306071,0.1,1,1,306074,0.1,1,1,306073,0.1,1,1,306072,0.1,1,1,306072,0.1,1,1,,,,,,,,,,,,,2,3
350,5,150,2741,2754,2268,0,10692,3888,chapter_07_03,bgm_niflheim_03,303404,0.4,2,3,306070,0.2,1,1,306071,0.1,1,1,306074,0.1,1,1,306073,0.1,1,1,306072,0.1,1,2,,,,,,,,,,,,,,,,,2,3
